ID,Description_lang,Title_lang,ScenarioID,CriteriatreeID,RewardQuestID,RelatedStep,Supersedes,OrderIndex,Flags,VisibilityPlayerConditionID,WidgetSetID
1969,我们需要更多的结界石才能打破这堵墙。从港口的克瓦迪尔身上夺取更多的结界石。,再来点儿,973,46186,0,0,0,4,0,0,0
1970,阿帕塔和乌霍去结界那边了，找到他们，并想办法破解结界。,迷雾之墙,973,46220,0,0,0,5,0,0,0
1971,鱼叉和符文都到手了，你可以打破屏障了。使用鱼叉穿过结界吧。,深入迷雾,973,46222,0,0,0,6,0,0,0
1973,进入冰冠堡垒,敞开的大门,901,46224,0,0,0,1,0,0,0
1974,阿帕塔希望能仔细勘察这片土地，跟随她走遍沼泽。,死亡浅滩,973,46240,0,0,0,7,0,0,0
1976,达喀尔派出幻影来追捕你了，保护好自己！,致命阴影,973,46246,0,0,0,8,0,0,0
1977,达喀尔隐入了迷雾的深处。深入迷雾中布下陷阱，抓住它。,猎人还是猎物？,973,46248,0,0,0,9,0,0,0
1985,那头野兽逃进了另一处迷雾巢穴，再次抓住它，为乌霍报仇。,复仇之战,973,46287,0,0,0,10,0,0,0
1986,达喀尔逃进了它真正的巢穴，这次它已经虚弱得无法躲进迷雾里了。在它的巢穴里了结它。,野兽之巢,973,46289,0,0,0,11,0,0,0
1987,那头凶残的野兽终于死了，没有人能阻止你获得雄鹰之爪了。把它拿起来吧。,雄鹰之爪,973,46291,0,0,0,12,0,0,0
1988,调查前方的高地，消灭军团的巡逻队。,救援,972,46361,0,0,0,0,0,0,0
1992,与白虎交谈。,证明你的实力,976,46300,0,0,0,0,0,0,0
1993,赢得巨人屠夫希格德的挑战。,击败巨人屠夫。,976,46302,0,0,0,1,0,0,0
1994,在莎拉达希尔的根部击败萨维斯的部队。,黑心林地,977,46304,44437,0,0,0,0,0,0
1995,在莎拉达希尔的根部击败萨维斯的部队。,黑心林地,978,46310,44437,0,0,0,0,0,0
1999,与雷加尔组队获得胜利。,风暴英雄,976,46335,0,0,0,2,0,0,0
2000,击败艾瑞达召唤者，以免他们召唤出更多的恶魔。,阻止召唤者,972,46326,0,0,0,1,0,0,0
2001,深入军团的领地，找到奥蕾莉亚和俄瑞斯忒斯。,寻找你的盟友,972,46435,0,0,0,2,0,0,0
2002,消灭托维斯夫人并解救俄瑞斯忒斯。,击败猎犬女王,972,46340,0,0,0,3,0,0,0
2006,跟随丽丽，以免她在天空之墙中遭受危险。,一步登天,983,46363,0,0,0,0,0,0,0
2007,你的敌人使用风触之球强化了自身。摧毁这些球能让你穿过狂怒之风。,惊天动地,983,46367,0,0,0,2,0,0,0
2008,泰菲缪斯召唤了他的奴仆，努力在战斗中活下来！,抗击风暴,983,46392,0,0,0,3,0,0,0
2009,你削弱了风暴巨龙。跳上他的背，并前往泰菲缪斯的所在地。,降龙伏虎,983,46405,0,0,0,4,0,0,0
2010,击败泰菲缪斯,天空之墙的统治者,983,46407,0,0,0,5,0,0,0
2011,诸天之拳是你的了，拿走它吧。,诸天之拳,983,46409,0,0,0,6,0,0,0
2013,丽丽跑到前头去了！追上她！,腾云驾雾,983,46365,0,0,0,1,0,0,0
2017,进入城堡，击败使徒扎比祖德。,歼灭使徒,972,46385,0,0,0,4,0,0,0
2021,前往卡拉赞下方的黑暗骑士墓穴。,逆塔,988,46413,0,0,0,0,0,0,0
2022,想办法穿过埃瑞丁的灵魂屏障。,亡者之握,988,46415,0,0,0,1,0,0,0
2023,击败黑暗骑士宝库的守护者。,清除协议,988,46417,0,0,0,2,0,0,0
2024,在黑暗骑士的神器中找到逆风收割者。,收割者将被收割,988,46421,0,0,0,3,0,0,0
2025,跟随埃瑞丁深入卡拉赞墓穴。,黑骑士的财宝,988,46423,0,0,0,4,0,0,0
2026,击败埃瑞丁。,乌萨勒斯的盛宴,988,46426,0,0,0,5,0,0,0
2029,进入巢穴，找到乌索克之爪。,乌索克之巢,990,46437,0,0,0,0,0,0,0
2030,莉娅·石爪开始了一个仪式，试图移除保护乌索克之爪的最后屏障。在仪式期间保护好她不受梦魇生物的伤害！,梦魇临近,990,46439,0,0,0,2,0,0,0
2031,教徒们进入了湖底的一座墓穴中。他们一定是打算在那里举行仪式。,螳螂捕蝉,991,46441,0,0,0,1,0,0,0
2032,邪教徒们攻占了一座古代泰坦守护者的墓穴！消灭那些卫兵，肃清通往墓穴的路。,被亵渎的古墓,991,46475,0,0,0,2,0,0,0
2033,第二波入侵者来了！,梦魇不绝,990,46443,0,0,0,3,0,0,0
2034,第三波入侵者来了！,梦魇不绝,990,46445,0,0,0,4,0,0,0
2035,仪式快结束了！保护好莉娅，挡住最后一波入侵者。,梦魇不绝,990,46447,0,0,0,5,0,0,0
2040,梦魇之王俘虏了乌索克，并用乌索克之爪的力量强化了他的信徒！,堕落者,990,46471,0,0,0,6,0,0,0
2041,梦魇大军被击退了，你可以去拿乌索克之爪了。,夺回乌索克之爪,990,46459,0,0,0,7,0,0,0
2042,登上纳格法尔号，并在海拉的国度中挑战她。,噬魂之喉,992,46461,44437,0,0,0,0,0,0
2043,进入卡拉赞与大法师卡德加会面。,大法师,989,46465,0,0,0,0,0,0,0
2047,登上纳格法尔号，并在海拉的国度中挑战她。,噬魂之喉,995,46467,44437,0,0,0,0,0,0
2048,熔锤知道，仪式位于更深处。进入墓室中解决邪教徒。,提尔之墓,991,46553,0,0,0,3,0,0,0
2052,测试,测试,997,0,0,0,0,0,0,0,0
2053,了解卡拉赞过去的秘密。,往日的幻象,989,46479,0,0,0,1,0,0,0
2054,协助卡德加关闭保护符文。,突破,989,46481,0,0,0,4,0,0,0
2055,守护者已经完蛋了，拿走结界石吧。,轻而易举,973,46483,0,0,0,3,0,0,0
2056,跟上卡德加。,我们并不孤单,989,46485,0,0,0,3,0,0,0
2057,在恐痕裂隙击败贾格诺斯。,议会的复仇,998,46487,0,0,0,0,0,0,0
2058,夺取大领主之心。,剖腹剜心,998,46489,0,0,0,1,0,0,0
2059,把大领主之心放到恐痕裂隙的大领主之座上，并接管他的军队。,成为大领主,998,46491,0,0,0,2,0,0,0
2061,获得萨斯多拉，风行者的遗产,传奇之弓,972,46511,0,0,0,7,0,0,0
2063,击败大审判官奎玛拉顿和他的守护之眼。,终结审判,972,46664,0,0,0,5,0,0,0
2065,削弱保护者以协助卡德加。,我们不是你要找的入侵者,989,46494,0,0,0,7,0,0,0
2078,装备并掌控风暴武器。,风暴武器,976,46515,0,0,0,3,0,0,0
2079,击败领主卡拉沃斯,恶魔的打扰,976,46517,0,0,0,4,0,0,0
2080,搜索守望者地窟，找到科达娜·邪歌，并将其击败。,守望者地窟,1005,46531,44437,0,0,0,0,0,0
2081,协助卡德加调试守护者，保护卡拉赞。,卡拉赞的保卫者,989,46542,0,0,0,8,0,0,0
2082,阅读守护者的奥秘，设法从图书馆里逃脱。,逃逸,989,46544,0,0,0,5,0,0,0
2083,摧毁焦躁的书籍。,图书管理,989,46546,0,0,0,6,0,0,0
2084,阻止古尔丹召唤军团。,阻止古尔丹,786,47225,0,0,0,8,0,0,0
2086,邪教徒正试图破解墓穴的神圣结界。清除他们的防御力量并消灭那些祭师以破坏屏障。,再次净化,991,46477,0,0,0,4,0,0,0
2087,听从卡德加关于书籍的讲解。,睿智之语,989,46564,0,0,0,10,0,0,0
2089,通往监狱的道路敞开了。沿着解封的道路继续前进，迎接下面潜伏的危险。,黑暗通道,991,46618,0,0,0,6,0,0,0
2091,帮助祝踏岚恢复伤势。,治疗祝踏岚,1007,46575,0,0,0,0,0,0,0
2098,打开笼子，释放被关押的影踪派成员，然后击败地狱卫士萨潘。,解救影踪派,1007,46585,0,0,0,1,0,0,0
2099,暮光执事正试图复活那些杀死提尔的怪物们！阻止他！,执事之死,991,46620,0,0,0,7,0,0,0
2100,与每个影踪派成员交谈，安排对腐化的永春台的攻击。,影踪派,1007,46635,0,0,0,2,0,0,0
2101,夺取大地之末号。,海事外交,1012,46639,0,0,0,0,0,0,0
2108,前往卡拉赞下方的黑暗骑士的墓穴。,逆塔,1014,46641,0,0,0,0,0,0,0
2109,想办法穿过埃瑞丁的灵魂屏障。,亡者的爪缚,1014,46643,0,0,0,1,0,0,0
2110,击败黑暗骑士宝库的守护者。,清除协议,1014,46645,0,0,0,2,0,0,0
2111,在黑暗骑士的神器中找到月神镰刀。,艾露恩的宝物,1014,46647,0,0,0,3,0,0,0
2112,跟随埃瑞丁深入卡拉赞墓穴。,黑骑士的财宝,1014,46649,0,0,0,4,0,0,0
2113,击败埃瑞丁。,收割黑骑士,1014,46651,0,0,0,5,0,0,0
2115,暮光执事已死，黑暗帝国之刃是你的了。拿起它。,黑暗帝国之刃,991,46666,0,0,0,8,0,0,0
2116,这名克拉西斯将军依然具有威胁。使用匕首将它永远杀死。,扎卡兹的彻底死亡,991,46668,0,0,0,9,0,0,0
2117,在千光神殿中找到亡灵舰长伊丽扎。,鲜血与掠夺,1012,46655,0,0,0,1,0,0,0
2126,前往破碎海滩。,破碎海滩,1017,46657,0,0,0,0,0,0,0
2127,前往破碎海滩。,DNT - The Broken Shore (A),1018,46659,34638,0,0,0,0,0,0
2131,在影踪派的帮助下击败阿斯帕修斯。,这水有毒,1007,46661,0,0,0,3,0,0,0
2132,击败盐须领主。,伊丽扎的战术,1012,46670,0,0,0,2,0,0,0
2133,追踪亡灵舰长伊丽扎深入神殿。,深入神殿,1012,46672,0,0,0,3,0,0,0
2135,一堵火墙拦住了去路。在斯利文男爵解除它的期间保护他。,突破防御,940,46708,0,0,0,2,0,0,0
2136,跟随斯利文男爵深入军团领土并搜索营地。,继续搜寻,940,46753,0,0,0,3,0,0,0
2137,追踪审判官扎里诺，并获取他的钥石。,结束审判,940,46755,0,0,0,4,0,0,0
2138,钥石在手，你可以解放你的盟友了。,返回监狱,940,46757,0,0,0,5,0,0,0
2139,前往城堡，在斯利文男爵解除屏障期间保护他。,围攻城堡,940,46759,0,0,0,6,0,0,0
2141,通往设施的路已经敞开了。继续进入建筑的下方，找到玛格拉弗。,进入深渊,940,46802,0,0,0,7,0,0,0
2142,高瑞里克斯处决了玛格拉弗！消灭那个恶魔！,裂肉者,940,46804,0,0,0,8,0,0,0
2143,高瑞里克斯已死，他的斧头是你的了。拿走它。,诅咒之喉,940,46806,0,0,0,9,0,0,0
2150,击败亡灵舰长伊丽扎并夺取恐惧之刃。,夺取宝藏,1012,46690,0,0,0,4,0,0,0
2151,攀登黑鸦堡垒，追踪被复生的拉文凯斯领主的踪迹。,黑鸦堡垒,1023,46693,44437,0,0,0,0,0,0
2153,,黑鸦堡垒,1023,46698,44437,0,0,1,0,0,0
2154,跟上前方的斯利文男爵。,侦察道路,940,46712,0,0,0,1,0,0,0
2156,击杀岛上所有的鱼人。,消灭鱼人,1025,46714,0,0,0,0,0,0,0
2157,神龙，迷雾之杖,皇帝最后的礼物,1007,46716,0,0,0,4,0,0,0
2158,前往卡拉赞下方的黑暗骑士的墓穴。,逆塔,1026,46720,0,0,0,0,0,0,0
2159,想办法穿过埃瑞丁的灵魂屏障。,亡者的爪缚,1026,46722,0,0,0,1,0,0,0
2160,击败黑暗骑士宝库的守护者。,清除协议,1026,46724,0,0,0,2,0,0,0
2161,在黑暗骑士的神器中找到天启。,灭世者,1026,46726,0,0,0,3,0,0,0
2162,跟随埃瑞丁深入卡拉赞墓穴。,黑暗骑士的财宝,1026,46728,0,0,0,4,0,0,0
2163,跟随并击败埃瑞丁。,父子的命运,1026,46730,0,0,0,5,0,0,0
2164,获取天启。,天启,1026,46761,0,0,0,6,0,0,0
2166,消灭墨勒普。,墨勒普,1025,46769,0,0,0,4,0,0,0
2167,钓起薄暮狂鱼。,钓鱼,1025,46771,0,0,0,1,0,0,0
2168,保卫紫罗兰监狱，击退军团的入侵。,突袭紫罗兰监狱,1027,46774,0,0,0,0,0,0,0
2170,保卫紫罗兰监狱，击退军团的入侵。,突袭紫罗兰监狱,1029,52946,0,0,0,0,0,0,0
2171,仪式被打断了，但虚空能量依然存留着！击败它！,浑身是胆,991,46784,0,0,0,5,0,0,0
2175,帮助梅瑞尔·邪风对抗恐惧魔王卡萨纳提尔,交战,1034,46812,0,0,0,0,0,0,0
2176,摧毁正在吸取守护者熔炉之力的虹吸裂隙。,熔炉重生,1034,46814,0,0,0,1,0,0,0
2177,激活守护者熔炉。,守护者之力,1034,46817,0,0,0,2,0,0,0
2178,使用守护者熔炉的力量击败卡萨纳提尔。,恐惧魔王的败亡,1034,46819,0,0,0,3,0,0,0
2179,帮助梅瑞尔·邪风和阿洛迪将守护者熔炉转移到安全地带。,注意保密，注意安全,1034,46838,0,0,0,5,0,0,0
2180,巫妖王等待着你胜利的消息，使用斯利文男爵的黑锋之门回到冰冠堡垒。,冰冠的召唤,940,46836,0,0,0,10,0,0,0
2181,听梅瑞尔·邪风讲话。,小小的胜利,1034,46821,0,0,0,4,0,0,0
2203,索拉丁的灵魂正受到教徒的折磨。消灭那些祭司并解救他。,古王幽魂,1037,46850,0,0,0,1,0,0,0
2204,这个灵魂知道许多的情报。跟随索拉丁，听听他的故事。,索拉丁的愚行,1037,46852,0,0,0,2,0,0,0
2205,与努波顿交谈。,不屈之环,1038,46917,0,0,0,0,0,0,0
2206,帮助四处的萨满。,光荣的坚持,1038,46919,0,0,0,1,0,0,0
2207,击败地狱火。,大漩涡的战斗,1038,46930,0,0,0,2,0,0,0
2208,使用托拉的矛击落魔蝠法尔瑟斯。,击落魔蝠,1038,46938,0,0,0,3,0,0,0
2209,激活漩涡之柱并击败格斯逊。,风暴主宰,1038,46946,0,0,0,4,0,0,0
2210,破碎的封印在湖底闪烁。进入提尔之墓。,提尔之墓,1037,46862,0,0,0,3,0,0,0
2211,监狱的入口由堕落力量封锁着。清除污染墓穴的虚空触须。,净化亵渎,1037,46866,0,0,0,4,0,0,0
2212,腐化者终于现身了。消灭索斯奥兹，完成对墓穴的净化。,堕落的根源,1037,46868,0,0,0,5,0,0,0
2213,下方的道路已经敞开了，前往扎卡兹的监狱。,黑暗通道,1037,46870,0,0,0,6,0,0,0
2214,扎卡兹仍在垂死挣扎。将宝剑拔出来，给它最后一击！,高效处决,1037,46874,0,0,0,7,0,0,0
2215,扎卡兹醒来了，但他尚未恢复体力，也还无法控制自己的心智。重新把它打晕！,克拉西斯之死,1037,46876,0,0,0,8,0,0,0
2216,扎卡兹又一次被击败了，但这只是暂时的。举起斯多姆卡，给他致命一击。,灭战者,1037,46878,0,0,0,9,0,0,0
2220,获取逆风收割者。,,988,46881,0,0,0,6,0,0,0
2221,暮光之锤在这里建立了一处临时营地。调查营地中的线索。,暮光营地,991,46885,0,0,0,0,0,0,0
2224,剑中的腐化已经被清除了。将它们据为己有。,饥饿之寒,901,46909,0,0,0,6,0,0,0
2225,一位名叫丹妮卡的金色瓦格里抵达了战场，并将英雄们的灵魂迎向英灵殿。见证这个仪式吧。,瓦格里,933,46911,0,0,0,2,0,0,0
2227,获得月神镰刀。,镰刀回归,1014,46932,0,0,0,6,0,0,0
2233,如何填满进度条！,填满进度条,1045,46960,0,0,0,0,0,0,0
2234,这是最后一步！(cm 109970),最后一步,1045,46963,0,0,0,1,0,0,0
2235,证明你的实力，并夺取阿格拉玛之盾。,英灵殿,1046,46965,0,0,0,0,0,0,0
2236,击退军团对北贫瘠之地的进攻。,击退军团部队,907,44325,43290,0,0,2,0,0,0
2237,暮光教徒在入口附近建设了营地。调查他们来此的目的。,屠杀教徒,1037,46982,0,0,0,0,0,0,0
2243,渗透进群星庭院，与大魔导师艾利桑德对峙。,群星庭院,1050,47000,44437,0,0,0,0,0,0
2244,渗透进群星庭院，与大魔导师艾利桑德对峙。,群星庭院,1051,47004,44437,0,0,0,0,0,0
2255,帮助温蕾萨搜索审判官的看台，寻找奥蕾莉亚的踪迹。,她在哪儿？,972,47031,0,0,0,6,0,0,0
2257,清除十字路口的军团威胁。,保卫十字路口,907,47038,43289,0,0,0,0,0,0
2259,这儿发生了什么？与啸天者欧穆隆交谈以获得答案。,军团的袭击,1061,47051,0,0,0,0,0,0,0
2269,大德鲁伊哈缪尔·符文图腾和他的盟友们受伤了，他们需要你的援助。,救治伤员,1061,47059,0,0,0,1,0,0,0
2270,与莱莎交谈以开始净化仪式。,重获新生,1061,47081,0,0,0,2,0,0,0
2272,在莱莎进行仪式的时候保护她。,清除腐化,1061,47084,0,0,0,3,0,0,0
2274,召唤森林之魂消灭迪托马斯。,自然之怒,1061,47103,0,0,0,6,0,0,0
2275,击败灵媒引导者，将艾索雷苟斯从虚灵的手中救出来，并恢复他的生命值。,碧蓝囚徒,1065,47106,0,0,0,0,0,0,0
2277,抵达图书馆，想办法进入魔枢宝库。,寻找答案,1065,47110,0,0,0,1,0,0,0
2278,击败审判烈焰。,圣火的净化,1065,47112,0,0,0,2,0,0,0
2279,击败节点亲王拜拉尔,虚空吞噬,1065,47116,0,0,0,4,0,0,0
2280,夺取圣光之怒的控制权。,圣火的意志,1065,47118,0,0,0,5,0,0,0
2281,获得圣光之怒并离开魔枢宝库。,玩火者,1065,47171,0,0,0,6,0,0,0
2282,治疗并招募被围攻的海巨人。,大救星,1066,47120,0,0,0,0,0,0,0
2283,找到并解救失踪的萨满，波涛语者安德莉。,解救波涛语者安德莉,1066,47122,0,0,0,1,0,0,0
2284,击败克拉里斯。,清理中央路口,1066,47126,0,0,0,2,0,0,0
2286,抵达上层，带领你的部队穿过波涛。,水护手,1066,47130,0,0,0,3,0,0,0
2287,击败吉斯林。,消灭海巫,1066,47132,0,0,0,4,0,0,0
2288,拾起莎拉达尔。,获得莎拉达尔,1066,47134,0,0,0,5,0,0,0
2291,与格瑞夫交谈，并和他的维库向导普斯塔佳碰面。,介绍一下,1068,47167,0,0,0,0,0,0,0
2292,抵达裂痕。,道路通畅,1065,47114,0,0,0,3,0,0,0
2293,击败威胁十字路口的军团指挥官。,击败恶魔指挥官,907,47175,42236,0,0,1,0,0,0
2298,在沃伦德的宝库搜索泰坦之击。,翻箱倒柜,1068,47178,0,0,0,3,0,0,0
2299,凯丽娅的两名副官正在执行一个黑暗的仪式。必须阻止他们。,灵魂之河,961,47200,0,0,0,2,0,0,0
2300,在远古列王陵墓中找到督军沃伦德的墓穴入口。,古墓丽影,1068,47215,0,0,0,1,0,0,0
2301,帮助普斯塔佳打开通往沃伦德墓穴的大门。,沃伦德的宝库,1068,47217,0,0,0,2,0,0,0
2302,将奥达奇战刃据为己有。,升格之道,961,47219,0,0,0,6,0,0,0
2304,学习如何使用审判。,审判你的敌人,1073,47308,0,0,0,1,0,0,0
2305,学习如何使用公正之剑。,正义使者,1073,47328,0,0,0,2,0,0,0
2317,学习使用十字军打击。,十字军征伐,1073,47320,0,0,0,3,0,0,0
2318,学习如何使用圣盾术。,如此圣洁,1073,47322,0,0,0,7,0,0,0
2319,学习如何使用圣光闪现。,闪现的圣光,1073,47323,0,0,0,8,0,0,0
2320,学习如何使用圣殿骑士的裁决。,裁决结果是？,1073,47321,0,0,0,4,0,0,0
2321,学以致用，击败一名对手。,快速测试,1073,49721,0,0,0,9,0,0,0
2325,把法杖交给莱莎以开始仪式。,真理时刻,1061,47336,0,0,0,4,0,0,0
2327,梦魇生物正在攻击乌索克之魂！消灭它们！,黑暗中的光明,990,47340,0,0,0,1,0,0,0
2363,对阿卡丽·影血展开突然袭击。,无形之刃,1078,47352,0,0,0,0,0,0,0
2364,缚魂者目前心无旁骛，把他腰带上的钥匙摘下来。,钥匙,1078,47360,0,0,0,1,0,0,0
2366,阿卡丽派审判官瑟鲁斯来阻止你。,欺诈者之眼,1078,47364,0,0,0,3,0,0,0
2367,找到位于城堡顶部的阿卡丽·影血。,上升,1078,47366,0,0,0,4,0,0,0
2368,消灭阿卡丽·影血。,宿命的决斗,1078,47368,0,0,0,5,0,0,0
2369,获取吞噬者之牙。,暗影大师,1078,47370,0,0,0,6,0,0,0
2370,在假人身上使用你所有的新技能。,融会贯通,1073,47372,0,0,0,5,0,0,0
2371,离开飞艇，加入突袭。,执行命令,1073,49710,0,0,0,12,0,0,0
2372,获得加尼尔，母亲之树。,加尼尔重生,1061,47101,0,0,0,5,0,0,0
2373,击败威胁哨兵岭的军团指挥官。,击败恶魔指挥官,897,47385,43242,0,0,1,0,0,0
2389,证明你的实力，并夺取阿格拉玛之盾。,英灵殿,1046,47415,0,0,0,0,0,0,0
2390,你已经抵达了盾憩岛，与欧瑞克会面，并准备进入古墓。,登陆岛屿,1082,47433,0,0,0,0,0,0,0
2391,这座墓穴中沉睡着真理守护者的祭坛。克服一路上的试炼并找到那座祭坛。,墓穴之中,1082,47435,0,0,0,1,0,0,0
2392,通往祭坛的道路敞开了。盾牌就在下面的某处，找到它。,真理守护者祭坛,1082,47521,0,0,0,3,0,0,0
2393,学习召唤宠物。,召唤小伙伴,1083,47479,0,0,0,1,0,0,0
2394,真理守护者的主人伊格瑞姆向你发出挑战。完成这一试炼以赢得他的尊重。,伊格瑞姆的挑战,1082,47523,0,0,0,4,0,0,0
2395,试炼结束了，拿起真理守护者。,真理守护者,1082,47525,0,0,0,5,0,0,0
2396,学习召唤虚空行者。,恶魔召唤,1084,47439,0,0,0,1,0,0,0
2397,学习痛苦无常。,无常即是痛苦,1084,47447,0,0,0,2,0,0,0
2398,学习痛楚和腐蚀术。,折磨的痛苦,1084,47441,0,0,0,3,0,0,0
2399,学习暗影箭。,暗影具象,1084,66211,0,0,0,5,0,0,0
2400,学习灾难狂欢。,极悦的折磨,1084,85154,0,0,0,4,0,0,0
2401,在假人身上使用你所有的新技能。,融会贯通,1084,47449,0,0,0,6,0,0,0
2402,学习吸取生命。,窃取生命,1084,47445,0,0,0,7,0,0,0
2403,学习恐惧。,恐惧,1084,47456,0,0,0,8,0,0,0
2404,保卫飞艇！,抵挡攻击,1084,67030,0,0,0,11,0,0,0
2405,离开飞艇，加入突袭。,执行命令,1084,49636,0,0,0,12,0,0,0
2406,你出现在了一艘燃烧军团的飞船上，此处的战友们正在背水一战。快给守备官波鲁斯治疗伤势。,治疗守备官波鲁斯,1085,47496,0,0,0,0,0,0,0
2407,通往祭坛的门是第一个试炼。在考验中存活下来。,开门,1082,47505,0,0,0,2,0,0,0
2408,学习杀戮命令。,宠物，进攻！,1083,47481,0,0,0,2,0,0,0
2409,学习倒刺射击。,锋锐射击,1083,67886,0,0,0,3,0,0,0
2410,学习眼镜蛇射击,眼镜蛇打击,1083,47485,0,0,0,4,0,0,0
2411,学习狂野怒火,我们发怒的样子可不好看……,1083,47487,0,0,0,5,0,0,0
2412,在假人身上使用你所有的新技能。,融会贯通,1083,47489,0,0,0,6,0,0,0
2413,学习多重射击。,射击每一个目标,1083,47514,0,0,0,7,0,0,0
2414,学习假死。,负鼠爱装死,1083,47499,0,0,0,8,0,0,0
2415,保卫飞艇！,抵挡攻击,1083,66958,0,0,0,11,0,0,0
2416,离开飞艇，加入突袭。,执行命令,1083,49657,0,0,0,12,0,0,0
2417,打开牢笼解救被俘的囚犯，并击败纳拉诺斯队长。,患难与共,1085,47560,0,0,0,3,0,0,0
2421,跟随守备官波鲁斯，并帮助杰斯。,生死救援,1085,47517,0,0,0,1,0,0,0
2422,学习暗言术：痛。,有一点点痛,1090,48723,0,0,0,1,0,0,0
2423,督军沃伦德想要阻止你得到泰坦之击。,沃伦德的最后一战,1068,47556,0,0,0,4,0,0,0
2424,使用传送台前往奥杜尔，与米米尔隆会面。,响应召唤,1068,47558,0,0,0,5,0,0,0
2425,在你的战友的帮助下击败卡琳迪丝夫人。,恶之巢,1085,47655,0,0,0,5,0,0,0
2426,卡琳迪丝夫人已死，法杖是你的了。带着它离开尼斯卡拉。,信标重燃,1085,47678,0,0,0,6,0,0,0
2427,学习烈焰震击。,一小撮火焰,1091,47776,0,0,0,1,0,0,0
2428,学习冲锋。,一头冲进战斗,1093,48065,0,0,0,1,0,0,0
2429,学习亡者复生。,召唤亡者,1094,49046,0,0,0,1,0,0,0
2430,学习猛虎掌。,凶猛打击,1095,48408,0,0,0,1,0,0,0
2431,学习猎豹形态。,拥抱猎豹,1096,48480,0,0,0,1,0,0,0
2432,学习熔岩爆裂,熔岩发射器,1091,47778,0,0,0,2,0,0,0
2433,学习闪电箭。,闪电箭！,1091,47782,0,0,0,3,0,0,0
2434,学习大地震击。,摇摆起来,1091,47784,0,0,0,4,0,0,0
2435,在假人身上使用你所有的新技能。,融会贯通,1091,47786,0,0,0,5,0,0,0
2436,学习妖术。,呱，呱,1091,47791,0,0,0,6,0,0,0
2437,学习闪电链。,电击世界,1091,47793,0,0,0,7,0,0,0
2438,学习治疗之涌,浸泡伤口,1091,47795,0,0,0,8,0,0,0
2439,学以致用，击败一名对手。,快速测试,1091,50133,0,0,0,10,0,0,0
2440,学以致用，同时击败两名对手。,双重挑战,1091,50131,0,0,0,11,0,0,0
2441,帮助你的战友逃出燃烧军团的战舰。,生死逃亡,1085,47881,0,0,0,2,0,0,0
2442,塔瓦德的小队驻扎在了废弃的暮光营地了。去和他见面。,空营,1092,47890,0,0,0,0,0,0,0
2443,颅骨应该在邪魂堡垒里。沿路下去找吧。,搜索堡垒,1097,47894,0,0,0,0,0,0,0
2444,与塔瓦德一同进入墓葬群，前往提尔的陵墓。,清除路障,1092,47896,0,0,0,1,0,0,0
2445,击退西部荒野的军团部队。,击退军团部队,897,47904,43288,0,0,2,0,0,0
2446,击败纳拉诺斯领主。,无名邪恶,1085,47908,0,0,0,4,0,0,0
2447,疯狂的怪物盘踞在提尔的陵墓里。清理他们以开始仪式。,守护者之眠,1092,47934,0,0,0,2,0,0,0
2448,塔瓦德想要开始仪式。协助他。,失败的仪式,1092,47963,0,0,0,3,0,0,0
2449,完成仪式所需的一个重要成分丢失了。找回它。,在黑暗中,1092,47965,0,0,0,4,0,0,0
2450,学习火元素。,释放元素,1091,47967,0,0,0,9,0,0,0
2452,与托里姆交谈，准备应对普斯塔佳的到来。,托里姆，雷电之王,1099,47973,0,0,0,0,0,0,0
2453,碎片在那个巨型畸变怪身上，干掉它并夺回碎片。,野兽之喉,1092,47979,0,0,0,5,0,0,0
2454,不稳定的虚空能量正在聚集，赶在这个区域被吞噬前跟随塔瓦德回到陵墓中。,脱狱,1092,48010,0,0,0,6,0,0,0
2455,有几个圣骑士受伤了，也有人被虚空魔法所困。治疗或净化他们。,援助掉队者,1092,48012,0,0,0,7,0,0,0
2456,所有人都逃出通道了，但某种可怕的怪物出现在了下方。与塔瓦德一起逃往陵墓。,它来了,1092,48015,0,0,0,8,0,0,0
2457,塔瓦德需要完成仪式才能从结界中取出战锤。在他完成仪式前保护他！,仪式保卫,1092,48055,0,0,0,9,0,0,0
2458,白银之手被解放了。在守卫者被莫多斯歼灭前取下它！,白银之手,1092,48057,0,0,0,10,0,0,0
2466,从虚灵手中救出艾索雷苟斯。,碧蓝囚徒,1101,47984,0,0,0,0,0,0,0
2467,抵达图书馆，想办法进入魔枢宝库。,寻找答案,1101,47987,0,0,0,1,0,0,0
2468,击败艾露尼斯的回响。,远古之力的回响,1101,47990,0,0,0,2,0,0,0
2469,抵达裂痕。,道路通畅,1101,47992,0,0,0,3,0,0,0
2470,击败节点亲王拜拉尔。,虚空吞噬,1101,47994,0,0,0,4,0,0,0
2471,获得艾露尼斯的控制权。,突破与禁锢,1101,47996,0,0,0,5,0,0,0
2472,夺取艾露尼斯并离开魔枢宝库。,艾格文的力量,1101,47998,0,0,0,6,0,0,0
2473,你已经有了钥匙，逃出牢笼并夺取你的武器。,逃命专家,1078,48001,0,0,0,2,0,0,0
2474,抵挡普斯塔佳的维库大军。,战斗开始,1099,48008,0,0,0,1,0,0,0
2475,击败邪脉大恶魔。,比大恶魔还大,1097,48017,0,0,0,1,0,0,0
2476,孟菲斯托斯带着颅骨逃走了。想办法绕过他的陷阱并追击他。,恶魔追猎,1097,48045,0,0,0,2,0,0,0
